borough,date,timestamp_hour,ride_count,temperature_2m,precipitation,snowfall,rain,wind_speed_10m
Brooklyn,2023-12-04,2023-12-04T15:00:00.000000,7282,8.9415,0.0,0.0,0.0,18.214718
Brooklyn,2023-12-04,2023-12-04T16:00:00.000000,7637,9.9915,0.0,0.0,0.0,21.325253
Brooklyn,2023-12-04,2023-12-04T17:00:00.000000,8644,10.4915,0.0,0.0,0.0,22.608458
Brooklyn,2023-12-04,2023-12-04T18:00:00.000000,8443,10.8914995,0.0,0.0,0.0,20.991426
Brooklyn,2023-12-04,2023-12-04T19:00:00.000000,7638,10.7415,0.0,0.0,0.0,18.782204
Brooklyn,2023-12-04,2023-12-04T21:00:00.000000,6342,9.0415,0.0,0.0,0.0,12.682018
Brooklyn,2023-12-04,2023-12-04T22:00:00.000000,6426,7.6415,0.0,0.0,0.0,12.6462
Brooklyn,2023-12-05,2023-12-05T01:00:00.000000,1964,6.0915003,0.0,0.0,0.0,18.751125
Brooklyn,2023-12-05,2023-12-05T02:00:00.000000,1423,5.4415,0.0,0.0,0.0,18.94024
Brooklyn,2023-12-05,2023-12-05T06:00:00.000000,5595,3.4415,0.0,0.0,0.0,15.256526
Brooklyn,2023-12-05,2023-12-05T07:00:00.000000,9044,3.2914999,0.0,0.0,0.0,14.84318
Brooklyn,2023-12-05,2023-12-05T09:00:00.000000,7968,2.2415,0.0,0.0,0.0,9.449572
Brooklyn,2023-12-05,2023-12-05T11:00:00.000000,6016,1.9914999,0.0,0.0,0.0,12.979984
Brooklyn,2023-12-05,2023-12-05T12:00:00.000000,6181,1.3915,0.0,0.0,0.0,11.885453
Brooklyn,2023-12-05,2023-12-05T14:00:00.000000,7294,3.8915,0.0,0.0,0.0,13.237039
Brooklyn,2023-12-05,2023-12-05T16:00:00.000000,7869,5.6415,0.0,0.0,0.0,11.592894
Brooklyn,2023-12-05,2023-12-05T17:00:00.000000,9193,6.0415,0.0,0.0,0.0,13.479583
Brooklyn,2023-12-05,2023-12-05T18:00:00.000000,9017,6.3915,0.0,0.0,0.0,12.768586
Brooklyn,2023-12-05,2023-12-05T19:00:00.000000,8265,6.4915004,0.0,0.0,0.0,11.480557
Brooklyn,2023-12-05,2023-12-05T20:00:00.000000,7379,6.3915,0.0,0.0,0.0,8.287822
Brooklyn,2023-12-05,2023-12-05T22:00:00.000000,7052,3.6915,0.0,0.0,0.0,6.9527545
Brooklyn,2023-12-06,2023-12-06T00:00:00.000000,3779,2.5915,0.0,0.0,0.0,6.696387
Brooklyn,2023-12-06,2023-12-06T05:00:00.000000,3113,2.2415,0.0,0.0,0.0,6.989936
Brooklyn,2023-12-06,2023-12-06T06:00:00.000000,5480,0.79150003,0.0,0.0,0.0,8.707237
Brooklyn,2023-12-06,2023-12-06T07:00:00.000000,8956,0.2915,0.0,0.0,0.0,8.225035
Brooklyn,2023-12-06,2023-12-06T10:00:00.000000,7125,-0.95849997,0.0,0.0,0.0,9.726665
Brooklyn,2023-12-06,2023-12-06T11:00:00.000000,6322,-1.4085001,0.0,0.0,0.0,10.538843
Brooklyn,2023-12-06,2023-12-06T13:00:00.000000,6936,0.09150001,0.0,0.0,0.0,11.720751
Brooklyn,2023-12-06,2023-12-06T15:00:00.000000,8108,3.0915,0.0,0.0,0.0,9.885262
Brooklyn,2023-12-06,2023-12-06T17:00:00.000000,10140,4.6415,0.0,0.0,0.0,15.141414
Brooklyn,2023-12-06,2023-12-06T20:00:00.000000,8340,4.4915004,0.0,0.0,0.0,22.565422
Brooklyn,2023-12-06,2023-12-06T21:00:00.000000,8524,3.9915001,0.0,0.0,0.0,21.986542
Brooklyn,2023-12-06,2023-12-06T23:00:00.000000,6910,2.0915,0.0,0.0,0.0,20.633371
Brooklyn,2023-12-07,2023-12-07T03:00:00.000000,1469,0.2915,0.0,0.0,0.0,13.783817
Brooklyn,2023-12-07,2023-12-07T04:00:00.000000,2014,-0.4085,0.0,0.0,0.0,14.512064
Brooklyn,2023-12-07,2023-12-07T07:00:00.000000,9529,-2.6585,0.0,0.0,0.0,8.311245
Brooklyn,2023-12-07,2023-12-07T08:00:00.000000,10493,-2.5085,0.0,0.0,0.0,11.367109
Brooklyn,2023-12-07,2023-12-07T09:00:00.000000,8951,-2.7085001,0.0,0.0,0.0,9.028754
Brooklyn,2023-12-07,2023-12-07T10:00:00.000000,7650,-2.7585,0.0,0.0,0.0,13.324863
Brooklyn,2023-12-07,2023-12-07T12:00:00.000000,7139,-2.6085,0.0,0.0,0.0,12.959999
Brooklyn,2023-12-07,2023-12-07T16:00:00.000000,9331,2.9415,0.0,0.0,0.0,15.379206
Brooklyn,2023-12-07,2023-12-07T17:00:00.000000,11720,3.0414999,0.0,0.0,0.0,15.646544
Brooklyn,2023-12-07,2023-12-07T18:00:00.000000,11326,3.4415,0.0,0.0,0.0,16.42247
Brooklyn,2023-12-07,2023-12-07T21:00:00.000000,8729,3.6915,0.0,0.0,0.0,14.973576
Brooklyn,2023-12-07,2023-12-07T22:00:00.000000,9089,3.4415,0.0,0.0,0.0,13.138765
Brooklyn,2023-12-08,2023-12-08T00:00:00.000000,5636,2.5414999,0.0,0.0,0.0,10.853866
Brooklyn,2023-12-08,2023-12-08T01:00:00.000000,3528,0.9415,0.0,0.0,0.0,10.464798
Brooklyn,2023-12-08,2023-12-08T03:00:00.000000,1784,0.041500002,0.0,0.0,0.0,7.6367526
Brooklyn,2023-12-08,2023-12-08T05:00:00.000000,3350,-0.8585,0.0,0.0,0.0,7.2805495
Brooklyn,2023-12-08,2023-12-08T07:00:00.000000,9066,-1.5085001,0.0,0.0,0.0,9.021574
Brooklyn,2023-12-08,2023-12-08T08:00:00.000000,9824,-1.8585,0.0,0.0,0.0,9.339208
Brooklyn,2023-12-08,2023-12-08T09:00:00.000000,8589,-1.4585,0.0,0.0,0.0,7.42159
Brooklyn,2023-12-08,2023-12-08T10:00:00.000000,7445,-0.2085,0.0,0.0,0.0,5.6233797
Brooklyn,2023-12-08,2023-12-08T12:00:00.000000,7379,-0.8085,0.0,0.0,0.0,2.16
Brooklyn,2023-12-08,2023-12-08T17:00:00.000000,11499,7.5915003,0.0,0.0,0.0,8.311245
Brooklyn,2023-12-08,2023-12-08T18:00:00.000000,12741,8.2415,0.0,0.0,0.0,10.182337
Brooklyn,2023-12-08,2023-12-08T19:00:00.000000,12871,8.3914995,0.0,0.0,0.0,10.446206
Brooklyn,2023-12-08,2023-12-08T20:00:00.000000,11826,7.9915004,0.0,0.0,0.0,11.966953
Brooklyn,2023-12-08,2023-12-08T21:00:00.000000,11295,7.0915003,0.0,0.0,0.0,10.636766
Brooklyn,2023-12-08,2023-12-08T23:00:00.000000,13027,6.0915003,0.0,0.0,0.0,10.948973
Brooklyn,2023-12-09,2023-12-09T00:00:00.000000,11544,6.4915004,0.0,0.0,0.0,11.304229
Brooklyn,2023-12-09,2023-12-09T02:00:00.000000,6675,5.8915,0.0,0.0,0.0,9.605998
Brooklyn,2023-12-09,2023-12-09T04:00:00.000000,3854,5.8415003,0.0,0.0,0.0,9.449572
Brooklyn,2023-12-09,2023-12-09T09:00:00.000000,7473,7.1415,0.0,0.0,0.0,6.439876
Brooklyn,2023-12-09,2023-12-09T12:00:00.000000,8604,4.5415,0.0,0.0,0.0,8.311245
Brooklyn,2023-12-09,2023-12-09T13:00:00.000000,8811,5.7415004,0.0,0.0,0.0,11.709688
Brooklyn,2023-12-09,2023-12-09T17:00:00.000000,11944,12.7415,0.0,0.0,0.0,9.531505
Brooklyn,2023-12-09,2023-12-09T19:00:00.000000,14106,12.4915,0.0,0.0,0.0,10.948973
Brooklyn,2023-12-09,2023-12-09T21:00:00.000000,12734,9.6915,0.0,0.0,0.0,7.9932966
Brooklyn,2023-12-09,2023-12-09T23:00:00.000000,14575,8.591499,0.0,0.0,0.0,9.0645685
Brooklyn,2023-12-10,2023-12-10T02:00:00.000000,8611,9.3914995,0.0,0.0,0.0,15.141414
Brooklyn,2023-12-10,2023-12-10T04:00:00.000000,4515,6.7915,0.0,0.0,0.0,8.647496
Brooklyn,2023-12-10,2023-12-10T05:00:00.000000,3223,7.6415,0.0,0.0,0.0,8.64
Brooklyn,2023-12-10,2023-12-10T08:00:00.000000,4722,8.1915,0.0,0.0,0.0,8.473393
Brooklyn,2023-12-10,2023-12-10T09:00:00.000000,6287,8.2915,0.0,0.0,0.0,9.19939
Brooklyn,2023-12-10,2023-12-10T10:00:00.000000,7694,8.7915,0.0,0.0,0.0,9.0
Brooklyn,2023-12-10,2023-12-10T11:00:00.000000,9357,10.591499,0.0,0.0,0.0,10.495713
Brooklyn,2023-12-10,2023-12-10T12:00:00.000000,10166,10.9915,0.0,0.0,0.0,9.793058
Brooklyn,2023-12-10,2023-12-10T13:00:00.000000,11102,11.8914995,0.0,0.0,0.0,11.720751
Brooklyn,2023-12-10,2023-12-10T15:00:00.000000,10111,14.7915,0.7,0.0,0.7,15.546833
Brooklyn,2023-12-10,2023-12-10T16:00:00.000000,9742,16.0915,0.0,0.0,0.0,19.602652
Brooklyn,2023-12-10,2023-12-10T17:00:00.000000,9537,15.591499,0.1,0.0,0.1,20.957443
Brooklyn,2023-12-10,2023-12-10T19:00:00.000000,8888,14.1915,2.2,0.0,2.2,22.734219
Brooklyn,2023-12-10,2023-12-10T20:00:00.000000,10088,13.591499,2.8,0.0,2.8,26.649727
Brooklyn,2023-12-11,2023-12-11T00:00:00.000000,4256,14.5415,0.2,0.0,0.2,25.764534
Brooklyn,2023-12-11,2023-12-11T05:00:00.000000,3425,11.1414995,5.8,0.0,5.8,31.688177
Brooklyn,2023-12-11,2023-12-11T06:00:00.000000,5924,7.9915004,2.6,0.0,2.6,31.450073
Brooklyn,2023-12-11,2023-12-11T07:00:00.000000,9262,7.3415003,4.6,0.0,4.6,27.381308
Brooklyn,2023-12-11,2023-12-11T10:00:00.000000,7479,5.5415,0.8,0.0,0.8,21.99538
Brooklyn,2023-12-11,2023-12-11T11:00:00.000000,6432,5.3915,1.2,0.0,1.2,19.107151
Brooklyn,2023-12-11,2023-12-11T13:00:00.000000,6401,3.8915,1.5,0.0,1.5,23.532547
Brooklyn,2023-12-11,2023-12-11T14:00:00.000000,7419,3.8915,0.5,0.0,0.5,24.472057
Brooklyn,2023-12-11,2023-12-11T17:00:00.000000,9257,7.3915,0.0,0.0,0.0,30.190672
Brooklyn,2023-12-11,2023-12-11T20:00:00.000000,7095,6.9415,0.0,0.0,0.0,31.65135
Brooklyn,2023-12-11,2023-12-11T23:00:00.000000,5403,4.0915003,0.0,0.0,0.0,19.319628
Brooklyn,2023-12-12,2023-12-12T03:00:00.000000,1220,2.6915,0.0,0.0,0.0,15.778518
Brooklyn,2023-12-12,2023-12-12T05:00:00.000000,3099,1.2414999,0.0,0.0,0.0,11.165805
Brooklyn,2023-12-12,2023-12-12T06:00:00.000000,5611,0.79150003,0.0,0.0,0.0,13.708391
Brooklyn,2023-12-12,2023-12-12T07:00:00.000000,8665,0.3915,0.0,0.0,0.0,16.394829
Brooklyn,2023-12-12,2023-12-12T08:00:00.000000,9544,-0.008499999,0.0,0.0,0.0,15.856356
Brooklyn,2023-12-12,2023-12-12T10:00:00.000000,6816,-1.1585001,0.0,0.0,0.0,11.384199
Brooklyn,2023-12-12,2023-12-12T11:00:00.000000,6426,-1.4585,0.0,0.0,0.0,11.841756
Brooklyn,2023-12-12,2023-12-12T13:00:00.000000,6643,-0.108500004,0.0,0.0,0.0,13.5515
Brooklyn,2023-12-12,2023-12-12T14:00:00.000000,7397,1.4415,0.0,0.0,0.0,15.034041
Brooklyn,2023-12-12,2023-12-12T16:00:00.000000,8301,4.2415004,0.0,0.0,0.0,16.418526
Brooklyn,2023-12-12,2023-12-12T17:00:00.000000,9550,5.0415,0.0,0.0,0.0,17.31746
Brooklyn,2023-12-12,2023-12-12T19:00:00.000000,8837,5.9415,0.0,0.0,0.0,18.671474
Brooklyn,2023-12-12,2023-12-12T20:00:00.000000,7826,5.9415,0.0,0.0,0.0,17.283749
Brooklyn,2023-12-12,2023-12-12T21:00:00.000000,7560,5.0915003,0.0,0.0,0.0,14.003028
Brooklyn,2023-12-12,2023-12-12T22:00:00.000000,7916,4.0415,0.0,0.0,0.0,16.375053
Brooklyn,2023-12-13,2023-12-13T01:00:00.000000,2437,3.7415,0.0,0.0,0.0,20.371038
Brooklyn,2023-12-13,2023-12-13T02:00:00.000000,1623,3.4915,0.0,0.0,0.0,20.018072
Brooklyn,2023-12-13,2023-12-13T04:00:00.000000,1865,2.8915,0.0,0.0,0.0,17.595861
Brooklyn,2023-12-13,2023-12-13T05:00:00.000000,2985,2.6415,0.0,0.0,0.0,18.837322
Brooklyn,2023-12-13,2023-12-13T06:00:00.000000,5329,2.1915,0.0,0.0,0.0,17.782688
Brooklyn,2023-12-13,2023-12-13T07:00:00.000000,8866,1.7414999,0.0,0.0,0.0,16.766108
Brooklyn,2023-12-13,2023-12-13T11:00:00.000000,6503,0.49150002,0.0,0.0,0.0,15.158522
Brooklyn,2023-12-13,2023-12-13T12:00:00.000000,6656,0.24150002,0.0,0.0,0.0,13.75558
Brooklyn,2023-12-13,2023-12-13T13:00:00.000000,6829,1.6415,0.0,0.0,0.0,14.799459
Brooklyn,2023-12-13,2023-12-13T14:00:00.000000,7811,3.7415,0.0,0.0,0.0,14.471821
Brooklyn,2023-12-13,2023-12-13T18:00:00.000000,10419,7.3415003,0.0,0.0,0.0,16.923828
Brooklyn,2023-12-13,2023-12-13T19:00:00.000000,9846,7.3415003,0.0,0.0,0.0,18.844202
Brooklyn,2023-12-13,2023-12-13T20:00:00.000000,8877,6.8415003,0.0,0.0,0.0,20.898611
Brooklyn,2023-12-14,2023-12-14T02:00:00.000000,2003,0.9415,0.0,0.0,0.0,14.480773
Brooklyn,2023-12-14,2023-12-14T06:00:00.000000,5611,-0.95849997,0.0,0.0,0.0,13.089354
Brooklyn,2023-12-14,2023-12-14T08:00:00.000000,10387,-1.6085,0.0,0.0,0.0,12.904882
Brooklyn,2023-12-14,2023-12-14T12:00:00.000000,6912,-3.0085,0.0,0.0,0.0,10.1376915
Brooklyn,2023-12-14,2023-12-14T14:00:00.000000,8306,0.6415,0.0,0.0,0.0,12.0694
Brooklyn,2023-12-14,2023-12-14T15:00:00.000000,8481,1.9914999,0.0,0.0,0.0,13.276144
Brooklyn,2023-12-14,2023-12-14T20:00:00.000000,9860,4.4415,0.0,0.0,0.0,12.57426
Brooklyn,2023-12-14,2023-12-14T23:00:00.000000,8696,1.5415,0.0,0.0,0.0,12.413477
Brooklyn,2023-12-15,2023-12-15T00:00:00.000000,7547,1.3915,0.0,0.0,0.0,12.387348
Brooklyn,2023-12-15,2023-12-15T01:00:00.000000,4702,1.5914999,0.0,0.0,0.0,12.287555
Brooklyn,2023-12-15,2023-12-15T04:00:00.000000,2579,0.4415,0.0,0.0,0.0,14.480773
Brooklyn,2023-12-15,2023-12-15T06:00:00.000000,5448,0.19150001,0.0,0.0,0.0,14.8257065
Brooklyn,2023-12-15,2023-12-15T07:00:00.000000,8877,0.09150001,0.0,0.0,0.0,14.81259
Brooklyn,2023-12-15,2023-12-15T08:00:00.000000,10259,0.1415,0.0,0.0,0.0,15.844089
Brooklyn,2023-12-15,2023-12-15T11:00:00.000000,7504,-0.008499999,0.0,0.0,0.0,13.32
Brooklyn,2023-12-15,2023-12-15T13:00:00.000000,7975,0.8915,0.0,0.0,0.0,16.279802
Brooklyn,2023-12-15,2023-12-15T16:00:00.000000,9879,7.6915,0.0,0.0,0.0,16.854767
Brooklyn,2023-12-15,2023-12-15T17:00:00.000000,11764,9.6414995,0.0,0.0,0.0,18.043148
Brooklyn,2023-12-15,2023-12-15T18:00:00.000000,12996,11.0415,0.0,0.0,0.0,20.188908
Brooklyn,2023-12-15,2023-12-15T19:00:00.000000,13506,11.7415,0.0,0.0,0.0,19.813087
Brooklyn,2023-12-15,2023-12-15T20:00:00.000000,12268,11.6915,0.0,0.0,0.0,19.211996
Brooklyn,2023-12-15,2023-12-15T21:00:00.000000,11833,10.2415,0.0,0.0,0.0,14.77755
Brooklyn,2023-12-15,2023-12-15T23:00:00.000000,13203,6.6915,0.0,0.0,0.0,12.245294
Brooklyn,2023-12-16,2023-12-16T02:00:00.000000,7498,5.4915004,0.0,0.0,0.0,13.339445
Brooklyn,2023-12-16,2023-12-16T03:00:00.000000,5471,5.1415,0.0,0.0,0.0,12.605142
Brooklyn,2023-12-16,2023-12-16T04:00:00.000000,4117,4.6415,0.0,0.0,0.0,11.183201
Brooklyn,2023-12-16,2023-12-16T06:00:00.000000,3671,3.6915,0.0,0.0,0.0,10.483357
Brooklyn,2023-12-16,2023-12-16T08:00:00.000000,6014,3.4915,0.0,0.0,0.0,9.585739
Brooklyn,2023-12-16,2023-12-16T09:00:00.000000,7287,3.0414999,0.0,0.0,0.0,9.290511
Brooklyn,2023-12-16,2023-12-16T11:00:00.000000,8456,2.0915,0.0,0.0,0.0,9.793059
Brooklyn,2023-12-16,2023-12-16T12:00:00.000000,8637,2.1915,0.0,0.0,0.0,9.360001
Brooklyn,2023-12-16,2023-12-16T16:00:00.000000,10561,10.2415,0.0,0.0,0.0,12.10157
Brooklyn,2023-12-16,2023-12-16T18:00:00.000000,13607,11.3914995,0.0,0.0,0.0,12.496718
Brooklyn,2023-12-16,2023-12-16T19:00:00.000000,14093,11.4415,0.0,0.0,0.0,11.753877
Brooklyn,2023-12-16,2023-12-16T21:00:00.000000,13167,8.841499,0.0,0.0,0.0,6.924738
Brooklyn,2023-12-16,2023-12-16T22:00:00.000000,13765,6.6915,0.0,0.0,0.0,9.3669195
Brooklyn,2023-12-16,2023-12-16T23:00:00.000000,14769,6.1915,0.0,0.0,0.0,11.212135
Brooklyn,2023-12-17,2023-12-17T00:00:00.000000,13984,6.1415,0.0,0.0,0.0,13.358861
Brooklyn,2023-12-17,2023-12-17T01:00:00.000000,11549,6.2915,0.0,0.0,0.0,11.367109
Brooklyn,2023-12-17,2023-12-17T03:00:00.000000,6665,6.5915003,0.0,0.0,0.0,12.979984
Brooklyn,2023-12-17,2023-12-17T07:00:00.000000,4232,8.341499,0.0,0.0,0.0,17.447933
Brooklyn,2023-12-17,2023-12-17T09:00:00.000000,6629,8.2415,0.0,0.0,0.0,18.0036
Brooklyn,2023-12-17,2023-12-17T13:00:00.000000,9744,8.1414995,0.0,0.0,0.0,17.581125
Brooklyn,2023-12-17,2023-12-17T20:00:00.000000,8391,11.4915,1.2,0.0,1.2,22.657131
Brooklyn,2023-12-17,2023-12-17T22:00:00.000000,8160,11.1915,4.8,0.0,4.8,12.522619
Brooklyn,2023-12-18,2023-12-18T02:00:00.000000,2049,12.841499,0.7,0.0,0.7,21.611996
Brooklyn,2023-12-18,2023-12-18T04:00:00.000000,2246,13.1414995,2.9,0.0,2.9,25.762016
Brooklyn,2023-12-18,2023-12-18T05:00:00.000000,3440,13.2915,3.5,0.0,3.5,31.394394
Brooklyn,2023-12-18,2023-12-18T06:00:00.000000,6086,13.4415,2.3,0.0,2.3,35.110615
Brooklyn,2023-12-18,2023-12-18T07:00:00.000000,10291,13.6414995,5.5,0.0,5.5,38.383495
Brooklyn,2023-12-18,2023-12-18T10:00:00.000000,7418,15.091499,9.9,0.0,9.9,49.1634
Brooklyn,2023-12-18,2023-12-18T12:00:00.000000,7991,15.341499,5.2,0.0,5.2,41.760002
Brooklyn,2023-12-18,2023-12-18T14:00:00.000000,7491,13.8914995,7.3,0.0,7.3,25.942488
Brooklyn,2023-12-18,2023-12-18T15:00:00.000000,7610,14.1915,0.7,0.0,0.7,20.721119
Brooklyn,2023-12-18,2023-12-18T17:00:00.000000,9008,11.4915,0.9,0.0,0.9,29.024128
Brooklyn,2023-12-18,2023-12-18T18:00:00.000000,8893,10.091499,2.2,0.0,2.2,31.559086
Brooklyn,2023-12-18,2023-12-18T19:00:00.000000,8142,8.591499,2.8,0.0,2.8,31.883888
Brooklyn,2023-12-18,2023-12-18T22:00:00.000000,6642,8.7915,0.0,0.0,0.0,24.993439
Brooklyn,2023-12-18,2023-12-18T23:00:00.000000,6236,8.341499,0.0,0.0,0.0,26.999998
Brooklyn,2023-12-19,2023-12-19T04:00:00.000000,2288,4.9415,0.0,0.0,0.0,17.22742
Brooklyn,2023-12-19,2023-12-19T05:00:00.000000,3311,4.5915003,0.0,0.0,0.0,18.998316
Brooklyn,2023-12-19,2023-12-19T08:00:00.000000,9700,2.3415,0.0,0.0,0.0,15.978486
Brooklyn,2023-12-19,2023-12-19T09:00:00.000000,8474,2.5915,0.0,0.0,0.0,19.586117
Brooklyn,2023-12-19,2023-12-19T10:00:00.000000,7033,2.2415,0.0,0.0,0.0,17.31746
Brooklyn,2023-12-19,2023-12-19T11:00:00.000000,6762,1.9914999,0.0,0.0,0.0,16.1198
Brooklyn,2023-12-19,2023-12-19T13:00:00.000000,6927,3.0414999,0.0,0.0,0.0,17.298738
Brooklyn,2023-12-19,2023-12-19T14:00:00.000000,7960,3.9915001,0.1,0.0,0.1,17.643673
Brooklyn,2023-12-19,2023-12-19T15:00:00.000000,8198,5.5915003,0.0,0.0,0.0,21.096123
Brooklyn,2023-12-19,2023-12-19T16:00:00.000000,9281,5.8415003,0.0,0.0,0.0,24.57511
Brooklyn,2023-12-19,2023-12-19T21:00:00.000000,7709,3.2914999,0.0,0.0,0.0,21.892027
Brooklyn,2023-12-19,2023-12-19T23:00:00.000000,7133,1.4415,0.0,0.0,0.0,19.174856
Brooklyn,2023-12-20,2023-12-20T00:00:00.000000,5076,0.8415,0.0,0.0,0.0,15.30741
Brooklyn,2023-12-20,2023-12-20T01:00:00.000000,2731,0.24150002,0.0,0.0,0.0,17.429354
Brooklyn,2023-12-20,2023-12-20T04:00:00.000000,2405,-1.3585,0.0,0.0,0.0,18.59845
Brooklyn,2023-12-20,2023-12-20T05:00:00.000000,3352,-1.8085,0.0,0.0,0.0,17.654688
Brooklyn,2023-12-20,2023-12-20T06:00:00.000000,5370,-2.2085001,0.0,0.0,0.0,15.124284
Brooklyn,2023-12-20,2023-12-20T14:00:00.000000,8258,0.041500002,0.0,0.0,0.0,10.233123
Brooklyn,2023-12-20,2023-12-20T18:00:00.000000,11361,5.9415,0.0,0.0,0.0,11.709688
Brooklyn,2023-12-20,2023-12-20T19:00:00.000000,9914,6.8415003,0.0,0.0,0.0,9.422101
Brooklyn,2023-12-20,2023-12-20T21:00:00.000000,8770,5.1915,0.0,0.0,0.0,7.729527
Brooklyn,2023-12-20,2023-12-20T22:00:00.000000,9134,2.5414999,0.0,0.0,0.0,10.703569
Brooklyn,2023-12-20,2023-12-20T23:00:00.000000,7051,3.1915,0.0,0.0,0.0,9.339208
Brooklyn,2023-12-21,2023-12-21T00:00:00.000000,4960,3.0414999,0.0,0.0,0.0,13.004922
Brooklyn,2023-12-21,2023-12-21T05:00:00.000000,3356,0.9415,0.0,0.0,0.0,14.386494
Brooklyn,2023-12-21,2023-12-21T06:00:00.000000,5604,0.6415,0.0,0.0,0.0,14.48972
Brooklyn,2023-12-21,2023-12-21T08:00:00.000000,10148,-0.108500004,0.0,0.0,0.0,9.983106
Brooklyn,2023-12-21,2023-12-21T11:00:00.000000,7272,-0.4085,0.0,0.0,0.0,12.015589
Brooklyn,2023-12-21,2023-12-21T12:00:00.000000,7369,-0.2585,0.0,0.0,0.0,15.484185
Brooklyn,2023-12-21,2023-12-21T15:00:00.000000,8690,2.5414999,0.0,0.0,0.0,21.288757
Brooklyn,2023-12-21,2023-12-21T18:00:00.000000,11476,4.1915,0.0,0.0,0.0,23.469128
Brooklyn,2023-12-21,2023-12-21T19:00:00.000000,10567,3.8915,0.0,0.0,0.0,23.42491
Brooklyn,2023-12-22,2023-12-22T01:00:00.000000,3759,-1.4085001,0.0,0.0,0.0,17.651016
Brooklyn,2023-12-22,2023-12-22T03:00:00.000000,2259,-2.7085001,0.0,0.0,0.0,15.328561
Brooklyn,2023-12-22,2023-12-22T06:00:00.000000,5772,-4.5084996,0.0,0.0,0.0,11.525623
Brooklyn,2023-12-22,2023-12-22T11:00:00.000000,8077,-5.5585,0.0,0.0,0.0,10.464798
Brooklyn,2023-12-22,2023-12-22T13:00:00.000000,8523,-5.0084996,0.0,0.0,0.0,9.0645685
Brooklyn,2023-12-22,2023-12-22T15:00:00.000000,9821,-2.2085001,0.0,0.0,0.0,8.311245
Brooklyn,2023-12-22,2023-12-22T18:00:00.000000,11347,1.6915,0.0,0.0,0.0,3.671294
Brooklyn,2023-12-22,2023-12-22T19:00:00.000000,10856,2.2914999,0.0,0.0,0.0,2.16
Brooklyn,2023-12-22,2023-12-22T21:00:00.000000,9402,1.7915,0.0,0.0,0.0,1.9386592
Brooklyn,2023-12-22,2023-12-22T23:00:00.000000,9481,1.0914999,0.0,0.0,0.0,3.2399998
Brooklyn,2023-12-23,2023-12-23T03:00:00.000000,4158,-2.2585,0.0,0.0,0.0,4.198285
Brooklyn,2023-12-23,2023-12-23T04:00:00.000000,3541,-2.2585,0.0,0.0,0.0,4.8965297
Brooklyn,2023-12-23,2023-12-23T05:00:00.000000,3023,-2.6585,0.0,0.0,0.0,6.1305785
Brooklyn,2023-12-23,2023-12-23T08:00:00.000000,5298,-2.0085,0.0,0.0,0.0,6.696387
Brooklyn,2023-12-23,2023-12-23T10:00:00.000000,6700,-2.2585,0.0,0.0,0.0,6.4096174
Brooklyn,2023-12-23,2023-12-23T11:00:00.000000,7331,-2.7085001,0.0,0.0,0.0,5.95906
Brooklyn,2023-12-23,2023-12-23T13:00:00.000000,7747,-0.7585,0.0,0.0,0.0,8.714677
Brooklyn,2023-12-23,2023-12-23T14:00:00.000000,8010,0.3915,0.0,0.0,0.0,8.714677
Brooklyn,2023-12-23,2023-12-23T15:00:00.000000,8374,2.4415,0.0,0.0,0.0,7.4128532
Brooklyn,2023-12-23,2023-12-23T16:00:00.000000,8740,3.5915,0.0,0.0,0.0,7.145796
Brooklyn,2023-12-23,2023-12-23T17:00:00.000000,9179,4.8915,0.0,0.0,0.0,7.9526596
Brooklyn,2023-12-23,2023-12-23T19:00:00.000000,10609,6.1915,0.0,0.0,0.0,10.009036
Brooklyn,2023-12-24,2023-12-24T01:00:00.000000,5087,2.3415,0.0,0.0,0.0,10.30883
Brooklyn,2023-12-24,2023-12-24T05:00:00.000000,2822,2.0414999,0.0,0.0,0.0,6.8777895
Brooklyn,2023-12-24,2023-12-24T06:00:00.000000,3249,2.2415,0.0,0.0,0.0,6.8777895
Brooklyn,2023-12-24,2023-12-24T07:00:00.000000,3905,2.4415,0.0,0.0,0.0,5.4119864
Brooklyn,2023-12-24,2023-12-24T08:00:00.000000,4563,2.3915,0.0,0.0,0.0,7.6367526
Brooklyn,2023-12-24,2023-12-24T09:00:00.000000,5906,2.5414999,0.0,0.0,0.0,8.28
Brooklyn,2023-12-24,2023-12-24T10:00:00.000000,6513,2.4915,0.0,0.0,0.0,6.297428
Brooklyn,2023-12-24,2023-12-24T11:00:00.000000,6901,2.5915,0.0,0.0,0.0,6.924738
Brooklyn,2023-12-24,2023-12-24T12:00:00.000000,6925,2.2914999,0.0,0.0,0.0,7.5942073
Brooklyn,2023-12-24,2023-12-24T13:00:00.000000,7360,2.4915,0.0,0.0,0.0,4.6938252
Brooklyn,2023-12-24,2023-12-24T15:00:00.000000,8362,6.3915,0.0,0.0,0.0,6.12
Brooklyn,2023-12-24,2023-12-24T16:00:00.000000,9386,6.9415,0.0,0.0,0.0,5.315336
Brooklyn,2023-12-24,2023-12-24T17:00:00.000000,9722,7.4915004,0.0,0.0,0.0,4.198285
Brooklyn,2023-12-24,2023-12-24T21:00:00.000000,7775,7.9915004,0.0,0.0,0.0,3.319036
Brooklyn,2023-12-24,2023-12-24T23:00:00.000000,7236,5.8415003,0.0,0.0,0.0,4.510787
